source_id,ra,dec,pmra,pmdec
4421573379883543424,229.63966121215068,2.1099806546011686,4.018813926597963,-10.203770014859593
4421573418535324800,229.65092860787976,2.1180901293250467,,
4421573659053818624,229.63151408044337,2.126582751182556,,
4421572112868668672,229.6647106553092,2.0689030680243428,4.694862460982068,-9.769575483845882
4421478070260003712,229.62338157175105,2.023546535589991,4.449196291597844,-10.084154206939383
4421572181583780096,229.6559188586561,2.0730105831188173,,
4421474840445292928,229.64739874991747,1.9951348853107187,2.0677337678758603,-10.506238755968269
4421478070260007168,229.62226924463582,2.023525693521449,4.17372649271974,-10.001604414473622
4421569256711473920,229.71339302793223,2.058745823998365,1.833628255938647,-9.783911137841146
4421571837985798656,229.69324826474352,2.058936194352555,,
4421476794654937472,229.50928168191828,1.9861050282473387,6.050832981001172,-9.627469504869364
4421568711254481920,229.66944260474935,2.0132823619533693,2.920218071044084,-9.150130493211398
4421478894894276736,229.60011615306172,2.042693439962139,11.241570106157253,-4.235167223955572
4421478963613422464,229.5843151374769,2.0535988130469067,1.1940829384453369,-4.908324836741409
4421573143657587328,229.59959749208716,2.095962794676009,4.282839564062475,-9.99447024939494
4421573586041972736,229.6372276693956,2.1226198773024714,,
4421568986127315072,229.73508107969587,2.038683904766978,3.663720399257853,-9.754839675480733
4421572319022460672,229.70168815256218,2.087304847666988,4.152677840135389,-8.61439962782403
4421525658498573056,229.5157756404511,2.0565911445463776,5.192317756623893,-8.084290051032195
4421572903138573440,229.63462036416632,2.0757971545126908,6.70384842516302,-6.503708804280691
4421474629991379968,229.63286797596083,1.9684208533146927,4.320190664552207,-10.329458110680852
4421572215942940672,229.69420160481104,2.061583246115286,,
4421573452894690432,229.68542564549202,2.119768977509689,3.2892798185170493,-8.999306393446263
4421572696984372352,229.69291139387664,2.107859832679285,4.589840619107068,-9.850842915660182
4421568294637952000,229.77755960531047,2.039009179289746,6.096460704675385,-12.048786568959786
4421573418535324928,229.65039730282743,2.1188499341407314,4.288952634096153,-9.946902405297298
4421572147224157824,229.6477165239489,2.0750489251650204,,
4421474221969155840,229.6165363492719,1.953831595201858,,
4421573727774635776,229.66101279774531,2.1357945755065244,,
4421574140092073984,229.72581422335662,2.1247359974603537,,
4421572834423865088,229.611289578188,2.0701677204102844,,
4421568848693435776,229.69129523579582,2.0274730171330395,5.664149964683819,-11.406833223915973
4421571975424923776,229.65404881301163,2.0496874796894273,3.6433725909608183,-9.83369771622325
4421478688735624960,229.50773818255337,2.035478234364893,5.154093450765167,-10.195128321359393
4421568573814546304,229.7094547938953,2.0150351847212966,,
4421568642532474880,229.67961214053173,2.010595631697681,1.9568700598029327,-8.484889177760694
4421478757454950272,229.566238192284,2.029781932027326,4.3826653013990295,-9.638639098732183
4421574243170542080,229.72159342641643,2.1368312301968224,,
4421573349817628032,229.66152979505887,2.1106155383072984,,
4421573693413605760,229.63433620937786,2.131537434178727,,
4421478963613422592,229.5851817490091,2.053011599405476,4.495469174964387,-9.230114967681088
4421575480121104256,229.70228949926764,2.190268170405775,4.966906121508128,-8.124803564830987
4421477825446497792,229.65232329174458,2.0129858794665423,4.633085610771431,-8.40470525468275
4421573006218226688,229.6361200802304,2.095502886607184,,
4421568986127314944,229.73522139132845,2.0390799846002245,3.061143898543121,-8.577903728517112
4421573796492878464,229.64252190902096,2.1425320003926007,-3.527118958185312,-12.316113796762961
4421573590334051072,229.64453823084787,2.1162268661357797,,
4421478070260003456,229.62312907327683,2.024003052590317,,
4421573242444569344,229.5978004067224,2.105839017186023,3.9348084121576665,-9.856990739315421
4421574964727168128,229.69637724637053,2.133728263032278,4.051744059657172,-9.804490710811438
4421573281096746624,229.61193871542167,2.118388337060411,,
4421572147223942272,229.64689437153973,2.062860269545885,,
4421569187991149952,229.7190590983952,2.0391146032631267,4.085462826154673,-10.19986534240042
4421573212376892032,229.62895172317434,2.1043668681096634,,
4421572490821304192,229.68374130111536,2.0836394516573504,5.47271039446928,-10.389148888123794
4421575785061219456,229.72128432095255,2.1909477753162694,4.3166548953540556,-12.399469953311332
4421572284665727744,229.68550639050414,2.074466142503756,,
4421571837985798400,229.6914909245928,2.0577979122170653,4.26291938447543,-10.819922698764117
4421474595631681664,229.67470660434412,1.9868482489613422,6.601083563305897,-12.106135380538616
4421573178017325952,229.61588677263867,2.10613654596346,,
4421571975429715712,229.64274519029908,2.0550640501562794,,
4421478894894276480,229.59960692360468,2.043128135613279,13.88414874665333,-26.851014980861247
4421571906705472512,229.67129796017977,2.0611263707743426,,
4421572319022460416,229.69641965464487,2.0840019296750087,2.6939950669061385,-11.0436228944607
4421573590334051200,229.64425064958604,2.115853489186809,10.269633090890128,-6.463460429760021
4421572765702390144,229.61189514513967,2.0623131537224166,,
4421573384175383168,229.64691241951616,2.104192643409619,,
4421478104619811968,229.6232414154894,2.0380652429332073,2.9852247988885825,-10.16427629785401
4421527337830546432,229.4946248038313,2.1202619687997957,-5.071113660959229,-10.914026320838115
4421572044144705152,229.6389868520183,2.055751840532778,,
4421568848693435008,229.69834442530646,2.0304002998137047,4.339805212210983,-11.630643613939238
4421574135793302144,229.7246847948162,2.1260685309863594,4.022903088366294,-9.920403174230684
4421573281096746496,229.61202721825,2.118605753569459,,
4421572765704387584,229.61454977864597,2.0678033465006016,,
4421574964724467328,229.69887821958145,2.135829193234149,,
4421477898461312256,229.6363679382225,2.0316871661414373,2.908394411433094,-9.886920744538255
4421569222351734912,229.73686271663385,2.057529178430493,4.612774510845394,-9.755408051219733
4421568397717103360,229.71113144154313,2.001755448259257,,
4421571837985820416,229.68445403498228,2.0556335331814486,3.0505440809999653,-10.457716506566745
4421569192290818560,229.72461948299477,2.046476446891525,3.56451735417588,-10.27605319371159
4421573723480945536,229.667586267763,2.136302647533255,3.7261815082182688,-9.472243508666907
4421573178017059584,229.6164750257794,2.0914633256322404,,
4421572250302680960,229.71405254745034,2.0740619822356603,3.494796094091977,-9.382189905264696
4421477795382793728,229.6360066007038,2.0130813254623603,1.8874383863690984,-9.069782266937457
4421572971858523008,229.62131296941865,2.087729076981836,,
4421568328997690240,229.79362021706018,2.037762188211691,3.513086665229531,-7.47708747452586
4421575338384574592,229.68688836059556,2.1731116619090525,4.475008811054543,-9.872025062263022
4421573384175383296,229.64726400095344,2.103890946194856,,
4421572044144727424,229.6464309118687,2.061480137190417,,
4421572387744705280,229.73278870846042,2.0930867442021537,,
4421478272123710336,229.5176351507048,1.99316709766269,4.597266524747944,-9.570493153647774
4421573006218406656,229.6290330886154,2.101369736540991,,
4421571837989689600,229.68842917656588,2.048816143233693,,
4421571906705297024,229.6844408118837,2.0560413869466414,4.1857601142149115,-10.329821003489094
4421478585657030656,229.5119220854489,2.0213897620724075,,
4421572834421865216,229.60855034146337,2.0681539752210694,,
4421573143657793408,229.58941648131741,2.1039530991406035,5.04123616665764,-9.469841994087632
4421573586041974272,229.64173813284773,2.121032202771707,4.257720107761193,-9.928820171057366
4421568706959988736,229.67672853551733,2.017254977078354,5.713270471654101,-13.53369609309177
4421573006218224256,229.643497741425,2.099955302190077,-2.7790246755083343,-12.705561572501857
4421573040578200448,229.59338347515575,2.082614426759562,,
4421568883051674880,229.69931112478875,2.0400758351642394,,
4421477279986869888,229.6037172636004,1.9843608313112733,5.005398188050153,-9.120384607568122
4421573590334185472,229.63169156287373,2.1159287700527476,,
4421574277532337152,229.73929787232893,2.1364944117496023,4.849438996135687,-11.30622621302745
4421574479391010560,229.78004127697426,2.1378051366030206,,
4421568298936552576,229.78391245855096,2.030560493952935,-2.6957155776831176,1.2500622900514002
4421568328997689856,229.79073972782655,2.03860296704184,3.773908111828963,-9.751800713972763
4421575273962727424,229.69167704769225,2.1594478016663596,-0.08215056371177153,-5.0746453426857645
4421572623964616576,229.70897857427337,2.095469193948172,4.2498450450694945,-7.535096909620465
4421571941065186944,229.6425963967853,2.0418461333061853,3.863914246006431,-9.217532746817568
